current_company,target_company,years_of_experience,current_salary,expected_salary,gender,location,current_role,sector,education,certifications,skills,current_company_tier,target_company_tier
ibm,cts,10.0,2707004,3711219,Female,Gurgaon,Senior Developer,IT,PhD,Azure,Data Engineering,2,3
wipro,google,13.3,1281658,1960444,Other,Chennai,QA Engineer,IT,Master,Scrum Master,Cloud,3,1
hexaware,netflix,9.2,2305040,3028457,Male,Pune,Senior Developer,IT,PhD,Scrum Master,Cloud,4,1
amazon,linkedin,11.0,3101862,4365705,Male,Delhi,DevOps Engineer,IT,Bachelor,GCP,AI,1,1
cts,happiest-minds,1.3,1352175,1998084,Male,Bangalore,Cloud Engineer,IT,PhD,Azure,DevOps,3,5
adobe,valuelabs,9.8,1230892,1904983,Male,Pune,Data Scientist,IT,PhD,None,Security,1,5
cts,happiest-minds,1.9,1723409,2222260,Female,Pune,Senior Developer,IT,Bachelor,Azure,Security,3,5
meta,deloitte,11.2,2336605,3651304,Male,Mumbai,DevOps Engineer,IT,Master,AWS,Security,1,2
deloitte,coforge,9.4,2023375,2758436,Male,Gurgaon,Cloud Engineer,IT,PhD,GCP,DevOps,2,5
google,netflix,14.8,3176095,4556543,Male,Delhi,Senior Developer,IT,Bachelor,AWS,DevOps,1,1
deloitte,salesforce,10.7,2384777,3531689,Male,Pune,Data Scientist,IT,Master,Scrum Master,Full Stack,2,1
google,accenture,10.6,1563654,2244935,Male,Bangalore,Senior Developer,IT,Bachelor,GCP,DevOps,1,2
netflix,wipro,4.6,2567611,3401296,Female,Hyderabad,Software Developer,IT,Master,Azure,Full Stack,1,3
cts,coforge,6.2,1602243,2384259,Male,Pune,QA Engineer,IT,PhD,Azure,AI,3,5
sap,uber,10.2,1540887,1853111,Female,Bangalore,Business Analyst,IT,PhD,None,AI,2,1
ibm,oracle,8.2,2861644,4313099,Male,Hyderabad,Data Scientist,IT,PhD,Scrum Master,Data Engineering,2,2
uber,infosys,10.8,3313465,4317258,Male,Chennai,Cloud Engineer,IT,Master,Scrum Master,Full Stack,1,3
apple,uber,4.5,2018093,2561130,Female,Hyderabad,Software Developer,IT,PhD,Scrum Master,Cloud,1,1
meta,google,5.2,911663,1397286,Female,Bangalore,Software Developer,IT,Master,PMP,Data Engineering,1,1
netflix,microsoft,1.2,530665,711364,Male,Delhi,QA Engineer,IT,Bachelor,Azure,Security,1,1
amazon,accenture,4.7,2135891,2979636,Female,Pune,Tech Lead,IT,Bachelor,PMP,Security,1,2
salesforce,hexaware,12.8,1287782,1588308,Male,Bangalore,DevOps Engineer,IT,PhD,PMP,Data Engineering,1,4
salesforce,cts,7.4,2451799,3070436,Female,Bangalore,QA Engineer,IT,Master,PMP,DevOps,1,3
wipro,oracle,9.9,2600638,3577379,Female,Pune,Tech Lead,IT,PhD,GCP,Cloud,3,2
tcs,microsoft,6.2,2376614,3632817,Female,Chennai,QA Engineer,IT,Bachelor,GCP,AI,3,1
accenture,apple,13.9,1467241,2347286,Male,Gurgaon,Cloud Engineer,IT,PhD,None,Data Engineering,2,1
netflix,infosys,14.3,1329738,2057688,Female,Gurgaon,QA Engineer,IT,PhD,None,AI,1,3
valuelabs,happiest-minds,1.2,2662645,3841277,Male,Mumbai,Cloud Engineer,IT,PhD,None,Data Engineering,5,5
ibm,uber,7.8,938871,1250331,Female,Gurgaon,Software Developer,IT,PhD,Azure,DevOps,2,1
happiest-minds,apple,6.8,764545,1085397,Female,Pune,Tech Lead,IT,Bachelor,PMP,DevOps,5,1
uber,cts,8.9,2336563,3166667,Female,Hyderabad,Business Analyst,IT,PhD,Azure,Data Engineering,1,3
google,zensar,8.6,3104181,4351014,Male,Bangalore,Tech Lead,IT,Master,AWS,Full Stack,1,4
ibm,hexaware,14.5,1721209,2568711,Female,Gurgaon,Data Scientist,IT,Bachelor,AWS,Cloud,2,4
coforge,accenture,6.4,1073391,1445770,Male,Delhi,Data Scientist,IT,PhD,Scrum Master,Data Engineering,5,2
amazon,accenture,10.7,940050,1475400,Female,Pune,Software Developer,IT,Bachelor,None,AI,1,2
salesforce,happiest-minds,12.4,2091584,2932943,Female,Bangalore,Cloud Engineer,IT,Bachelor,Scrum Master,AI,1,5
microsoft,amazon,9.5,923508,1333031,Female,Delhi,Cloud Engineer,IT,Bachelor,None,Cloud,1,1
ibm,accenture,12.3,1235450,1684901,Male,Pune,DevOps Engineer,IT,Bachelor,Scrum Master,Data Engineering,2,2
wipro,sap,3.3,750845,1125569,Male,Delhi,Cloud Engineer,IT,Bachelor,AWS,DevOps,3,2
coforge,ibm,5.0,2552002,3513337,Female,Delhi,DevOps Engineer,IT,PhD,PMP,Security,5,2
cts,happiest-minds,8.1,2402893,3208100,Male,Chennai,Business Analyst,IT,PhD,Scrum Master,Security,3,5
apple,linkedin,7.2,1347818,1659510,Male,Bangalore,Business Analyst,IT,Bachelor,AWS,Full Stack,1,1
uber,virtusa,14.7,1812296,2440420,Male,Chennai,Data Scientist,IT,PhD,None,Data Engineering,1,4
virtusa,apple,12.2,1726535,2751488,Male,Delhi,Software Developer,IT,Master,PMP,Data Engineering,4,1
deloitte,oracle,12.4,2633679,4160261,Female,Chennai,Tech Lead,IT,Bachelor,PMP,AI,2,2
linkedin,zensar,6.0,1651330,2005516,Male,Hyderabad,Software Developer,IT,PhD,None,Data Engineering,1,4
salesforce,ibm,12.8,2845037,4298325,Male,Mumbai,Cloud Engineer,IT,Master,PMP,Security,1,2
salesforce,happiest-minds,2.9,2830220,3577306,Male,Mumbai,Senior Developer,IT,PhD,None,Security,1,5
deloitte,wipro,4.5,1657267,2221428,Male,Chennai,Business Analyst,IT,PhD,AWS,Security,2,3
ibm,meta,10.7,1085271,1638117,Female,Gurgaon,QA Engineer,IT,Master,Azure,Cloud,2,1
hexaware,meta,7.7,2914130,3686248,Male,Delhi,Software Developer,IT,PhD,AWS,Data Engineering,4,1
happiest-minds,amazon,11.2,3038074,4143287,Male,Gurgaon,DevOps Engineer,IT,PhD,Azure,Security,5,1
linkedin,amazon,6.9,2187821,3366077,Male,Chennai,DevOps Engineer,IT,PhD,Scrum Master,Full Stack,1,1
infosys,happiest-minds,10.3,1843679,2316256,Female,Bangalore,Business Analyst,IT,Master,GCP,DevOps,3,5
salesforce,oracle,5.8,700102,985695,Female,Delhi,Software Developer,IT,Bachelor,PMP,DevOps,1,2
hexaware,google,3.8,679640,869150,Male,Mumbai,Software Developer,IT,PhD,AWS,Cloud,4,1
google,infosys,2.1,741293,987864,Male,Pune,Tech Lead,IT,Master,PMP,Cloud,1,3
uber,valuelabs,4.6,2939522,4085222,Male,Delhi,Cloud Engineer,IT,PhD,AWS,DevOps,1,5
google,accenture,3.9,1010415,1394526,Female,Mumbai,Tech Lead,IT,PhD,PMP,DevOps,1,2
salesforce,cts,1.9,2398523,3468077,Male,Pune,Cloud Engineer,IT,Bachelor,Scrum Master,Data Engineering,1,3
wipro,netflix,1.2,2907167,4326828,Male,Chennai,Data Scientist,IT,PhD,Scrum Master,DevOps,3,1
oracle,uber,10.9,1597829,2474927,Male,Mumbai,Cloud Engineer,IT,Bachelor,Azure,AI,2,1
hcl,adobe,9.4,2682045,3225873,Female,Hyderabad,Business Analyst,IT,Bachelor,AWS,Cloud,3,1
coforge,oracle,1.1,3022328,4188493,Female,Chennai,Data Scientist,IT,Master,None,Data Engineering,5,2
sap,ibm,3.4,3066440,4777986,Male,Delhi,Cloud Engineer,IT,Master,Azure,Security,2,2
virtusa,cts,2.3,891871,1234687,Male,Mumbai,Business Analyst,IT,Master,Scrum Master,Data Engineering,4,3
linkedin,hexaware,14.6,3415521,5316813,Male,Mumbai,Cloud Engineer,IT,PhD,GCP,Full Stack,1,4
hcl,amazon,1.6,2620821,4137986,Male,Gurgaon,Business Analyst,IT,Bachelor,Azure,Data Engineering,3,1
ibm,coforge,11.0,2045050,3019897,Male,Pune,Software Developer,IT,Master,GCP,Full Stack,2,5
hcl,linkedin,13.2,1070593,1458444,Male,Bangalore,Senior Developer,IT,Master,PMP,Cloud,3,1
ibm,happiest-minds,12.4,2540683,3055485,Female,Hyderabad,DevOps Engineer,IT,PhD,PMP,Security,2,5
ibm,infosys,12.5,1510536,2211441,Male,Delhi,Cloud Engineer,IT,Master,None,Full Stack,2,3
virtusa,tcs,2.4,1278044,1594114,Male,Mumbai,Software Developer,IT,Master,AWS,Cloud,4,3
google,coforge,13.2,2199007,2798397,Male,Hyderabad,Business Analyst,IT,Master,AWS,DevOps,1,5
uber,linkedin,13.3,2703714,3464530,Male,Mumbai,QA Engineer,IT,Bachelor,GCP,Data Engineering,1,1
hcl,salesforce,14.2,1315923,1900250,Male,Bangalore,Data Scientist,IT,Bachelor,None,AI,3,1
netflix,ibm,5.2,2861941,3691590,Male,Mumbai,Tech Lead,IT,PhD,PMP,Cloud,1,2
ibm,valuelabs,9.1,2011137,3109190,Male,Mumbai,Tech Lead,IT,Master,AWS,DevOps,2,5
hexaware,infosys,13.1,2243663,2716183,Male,Hyderabad,Business Analyst,IT,PhD,GCP,Data Engineering,4,3
infosys,coforge,2.8,2436038,3470340,Male,Gurgaon,Business Analyst,IT,Master,Azure,Full Stack,3,5
valuelabs,zensar,2.7,2981438,4193906,Male,Mumbai,DevOps Engineer,IT,PhD,None,DevOps,5,4
netflix,valuelabs,7.5,1893498,3012182,Female,Mumbai,Data Scientist,IT,Master,PMP,Data Engineering,1,5
hexaware,linkedin,14.8,2592988,3291007,Male,Bangalore,Business Analyst,IT,PhD,PMP,Full Stack,4,1
netflix,virtusa,3.0,1992544,2519257,Male,Delhi,Tech Lead,IT,Master,PMP,Security,1,4
adobe,accenture,12.5,2576023,3633540,Male,Hyderabad,Tech Lead,IT,Bachelor,Scrum Master,Security,1,2
linkedin,coforge,6.6,1174137,1875532,Female,Pune,QA Engineer,IT,PhD,Azure,Cloud,1,5
infosys,salesforce,9.1,2582047,3319929,Female,Bangalore,Software Developer,IT,PhD,Scrum Master,Data Engineering,3,1
linkedin,happiest-minds,2.7,931239,1434978,Male,Mumbai,Cloud Engineer,IT,PhD,None,Security,1,5
adobe,coforge,5.3,3089784,4008451,Male,Hyderabad,Software Developer,IT,Master,PMP,Data Engineering,1,5
meta,netflix,12.0,2627801,4177357,Male,Chennai,Business Analyst,IT,Master,Azure,Cloud,1,1
google,meta,11.3,1296216,1577225,Male,Gurgaon,QA Engineer,IT,PhD,AWS,Security,1,1
microsoft,salesforce,9.6,2961986,4437388,Female,Hyderabad,QA Engineer,IT,Bachelor,PMP,Security,1,1
apple,hexaware,3.6,2650414,3208867,Male,Chennai,Senior Developer,IT,PhD,Scrum Master,AI,1,4
hexaware,linkedin,6.1,2966245,4645057,Female,Chennai,Senior Developer,IT,PhD,None,AI,4,1
google,ibm,3.0,1118828,1410830,Male,Hyderabad,Senior Developer,IT,Master,Scrum Master,Data Engineering,1,2
coforge,valuelabs,10.9,3249655,4473244,Male,Delhi,DevOps Engineer,IT,PhD,AWS,Full Stack,5,5
coforge,salesforce,12.6,2651470,4208524,Female,Hyderabad,Data Scientist,IT,Bachelor,Scrum Master,DevOps,5,1
virtusa,zensar,5.8,3131987,4273356,Female,Chennai,Software Developer,IT,PhD,GCP,AI,4,4
infosys,amazon,8.9,1202462,1639512,Female,Chennai,Business Analyst,IT,PhD,Azure,Full Stack,3,1
oracle,apple,3.8,2086952,2659251,Female,Mumbai,Business Analyst,IT,PhD,GCP,Security,2,1
happiest-minds,uber,2.6,713455,980359,Female,Pune,DevOps Engineer,IT,Master,AWS,AI,5,1
deloitte,sap,14.3,1589477,2120729,Male,Bangalore,Business Analyst,IT,Master,Scrum Master,Full Stack,2,2
netflix,salesforce,9.4,1439045,1850938,Male,Delhi,Tech Lead,IT,PhD,AWS,AI,1,1
wipro,sap,10.5,3052889,4296418,Male,Pune,Business Analyst,IT,Master,Azure,DevOps,3,2
uber,microsoft,14.2,1521140,1954791,Female,Hyderabad,Data Scientist,IT,Master,AWS,Security,1,1
coforge,netflix,14.0,1354883,2043222,Male,Chennai,QA Engineer,IT,Master,Scrum Master,Data Engineering,5,1
linkedin,microsoft,5.7,2605255,3392489,Male,Chennai,Data Scientist,IT,Bachelor,GCP,AI,1,1
coforge,microsoft,12.5,2711580,3916716,Male,Gurgaon,Tech Lead,IT,Bachelor,PMP,Security,5,1
sap,salesforce,10.0,3064806,4129029,Male,Gurgaon,Senior Developer,IT,Bachelor,PMP,AI,2,1
adobe,zensar,12.0,1754364,2141091,Female,Chennai,QA Engineer,IT,Bachelor,AWS,DevOps,1,4
hexaware,deloitte,2.6,2042940,2889494,Male,Hyderabad,Tech Lead,IT,Master,None,Full Stack,4,2
netflix,uber,10.1,2069611,3132218,Female,Bangalore,QA Engineer,IT,PhD,GCP,DevOps,1,1
sap,linkedin,9.7,3430116,5028976,Male,Hyderabad,Tech Lead,IT,Bachelor,PMP,AI,2,1
uber,cts,9.4,2692477,3335714,Female,Chennai,Software Developer,IT,PhD,Scrum Master,Full Stack,1,3
cts,microsoft,13.2,1875600,2301168,Male,Bangalore,Software Developer,IT,Master,PMP,Security,3,1
zensar,adobe,6.2,1961132,2403633,Female,Hyderabad,QA Engineer,IT,Bachelor,None,Security,4,1
accenture,wipro,3.7,1924901,2388756,Male,Mumbai,DevOps Engineer,IT,Bachelor,AWS,Security,2,3
coforge,tcs,9.3,2382504,2868057,Male,Bangalore,Tech Lead,IT,Master,None,AI,5,3
coforge,adobe,10.9,3136366,3789972,Male,Bangalore,QA Engineer,IT,PhD,PMP,Full Stack,5,1
zensar,virtusa,10.0,763779,1133093,Male,Delhi,Business Analyst,IT,Master,Scrum Master,DevOps,4,4
infosys,apple,7.3,1949089,2907651,Male,Mumbai,Business Analyst,IT,Bachelor,Scrum Master,Full Stack,3,1
linkedin,netflix,8.8,1064297,1353944,Male,Gurgaon,Data Scientist,IT,Bachelor,Azure,Security,1,1
valuelabs,infosys,12.0,1092419,1461258,Male,Mumbai,Data Scientist,IT,Master,GCP,Full Stack,5,3
amazon,meta,12.5,2791672,3957230,Male,Bangalore,Software Developer,IT,PhD,PMP,Full Stack,1,1
salesforce,uber,13.6,3180057,4397703,Female,Gurgaon,Data Scientist,IT,Bachelor,Azure,Data Engineering,1,1
uber,ibm,6.0,1639036,2188753,Male,Bangalore,DevOps Engineer,IT,Bachelor,AWS,Data Engineering,1,2
zensar,linkedin,9.0,3193375,4430608,Male,Bangalore,DevOps Engineer,IT,Master,PMP,Security,4,1
sap,oracle,3.4,2062358,3122984,Male,Chennai,Cloud Engineer,IT,Master,AWS,Data Engineering,2,2
cts,microsoft,4.7,2631530,3369273,Male,Chennai,DevOps Engineer,IT,Master,GCP,Data Engineering,3,1
amazon,sap,6.6,1586241,1997004,Male,Gurgaon,Cloud Engineer,IT,Master,PMP,Full Stack,1,2
sap,accenture,6.6,1478090,2185052,Male,Gurgaon,Tech Lead,IT,Master,None,Security,2,2
virtusa,uber,10.9,3057333,4547000,Male,Gurgaon,Business Analyst,IT,PhD,Azure,Data Engineering,4,1
deloitte,accenture,1.4,1091848,1706961,Male,Pune,Software Developer,IT,Master,AWS,Full Stack,2,2
zensar,hcl,12.9,1440082,2274358,Female,Gurgaon,Data Scientist,IT,PhD,Scrum Master,Cloud,4,3
deloitte,hcl,6.0,1936062,2610667,Male,Hyderabad,Software Developer,IT,PhD,Scrum Master,DevOps,2,3
accenture,microsoft,12.2,1596468,2236077,Female,Bangalore,Tech Lead,IT,PhD,None,Full Stack,2,1
google,deloitte,3.2,2598777,3611512,Male,Chennai,Senior Developer,IT,Master,AWS,DevOps,1,2
coforge,deloitte,8.0,782160,1149394,Male,Pune,DevOps Engineer,IT,Bachelor,GCP,Security,5,2
salesforce,cts,5.3,2160591,3050861,Male,Mumbai,Data Scientist,IT,PhD,AWS,Data Engineering,1,3
virtusa,zensar,4.7,1687566,2130375,Male,Delhi,Data Scientist,IT,Master,PMP,Cloud,4,4
linkedin,ibm,14.1,1454868,1772047,Male,Hyderabad,Cloud Engineer,IT,PhD,None,Full Stack,1,2
deloitte,cts,13.2,1242323,1947247,Male,Mumbai,Data Scientist,IT,PhD,Azure,AI,2,3
google,coforge,13.9,3461425,4970585,Female,Gurgaon,QA Engineer,IT,PhD,Scrum Master,Security,1,5
infosys,amazon,9.2,1659245,2221422,Male,Chennai,Senior Developer,IT,Master,None,Cloud,3,1
ibm,uber,4.0,609048,741335,Female,Hyderabad,Software Developer,IT,PhD,None,Data Engineering,2,1
hexaware,netflix,10.4,1100240,1525326,Female,Mumbai,Software Developer,IT,PhD,Scrum Master,Security,4,1
cts,happiest-minds,14.9,2083602,2624049,Male,Pune,Cloud Engineer,IT,Master,Scrum Master,DevOps,3,5
salesforce,hexaware,9.4,1274541,1667215,Male,Chennai,Business Analyst,IT,Bachelor,None,AI,1,4
google,wipro,5.8,2448501,3279286,Male,Mumbai,Data Scientist,IT,Bachelor,Scrum Master,Data Engineering,1,3
google,coforge,3.4,2352085,3458628,Male,Chennai,Data Scientist,IT,Bachelor,Scrum Master,Security,1,5
happiest-minds,meta,11.7,2442789,3069335,Male,Delhi,Senior Developer,IT,Master,None,AI,5,1
cts,oracle,4.3,1196532,1649787,Female,Delhi,DevOps Engineer,IT,PhD,PMP,Cloud,3,2
hexaware,happiest-minds,2.7,1400104,2199880,Female,Bangalore,Data Scientist,IT,PhD,GCP,Security,4,5
happiest-minds,apple,7.4,1469531,2244944,Male,Mumbai,Business Analyst,IT,Bachelor,Azure,Security,5,1
accenture,ibm,3.8,2959919,4690246,Male,Hyderabad,Data Scientist,IT,PhD,Scrum Master,Security,2,2
happiest-minds,linkedin,12.1,1775963,2356941,Male,Delhi,DevOps Engineer,IT,Bachelor,GCP,Data Engineering,5,1
oracle,hcl,13.7,3308343,4776904,Female,Bangalore,Cloud Engineer,IT,PhD,Scrum Master,Cloud,2,3
amazon,google,9.8,1120053,1610030,Male,Pune,QA Engineer,IT,PhD,AWS,Cloud,1,1
microsoft,salesforce,6.1,1560356,1989176,Male,Chennai,Cloud Engineer,IT,Bachelor,GCP,DevOps,1,1
sap,microsoft,7.3,1789189,2825517,Female,Chennai,Software Developer,IT,Bachelor,None,Data Engineering,2,1
accenture,tcs,2.9,1215198,1929220,Male,Chennai,Senior Developer,IT,PhD,GCP,Security,2,3
meta,apple,15.0,1645179,2379818,Female,Chennai,Business Analyst,IT,Bachelor,Azure,DevOps,1,1
hexaware,oracle,1.0,1425358,1994854,Male,Pune,Senior Developer,IT,PhD,Scrum Master,Data Engineering,4,2
apple,coforge,4.8,710927,1006815,Female,Delhi,Tech Lead,IT,PhD,Scrum Master,AI,1,5
sap,adobe,5.9,3082885,3972909,Male,Mumbai,QA Engineer,IT,Master,GCP,Security,2,1
hexaware,accenture,6.1,1471105,2142832,Male,Chennai,DevOps Engineer,IT,Bachelor,GCP,AI,4,2
uber,google,5.7,3239599,3960059,Female,Chennai,Business Analyst,IT,Master,Azure,Security,1,1
zensar,tcs,9.0,1808679,2595450,Male,Bangalore,Data Scientist,IT,Bachelor,GCP,Security,4,3
ibm,accenture,14.0,1849453,2716895,Male,Bangalore,QA Engineer,IT,PhD,Azure,Security,2,2
hcl,salesforce,2.2,1059437,1491179,Male,Chennai,QA Engineer,IT,Master,Azure,DevOps,3,1
cts,happiest-minds,6.8,2097609,2686639,Female,Pune,Data Scientist,IT,Bachelor,None,Security,3,5
cts,accenture,11.5,3195105,4124709,Male,Chennai,Business Analyst,IT,Master,GCP,AI,3,2
sap,happiest-minds,1.1,1291365,2064312,Male,Hyderabad,QA Engineer,IT,PhD,Azure,DevOps,2,5
apple,hexaware,7.8,2654027,3987430,Male,Bangalore,Data Scientist,IT,Master,Scrum Master,Data Engineering,1,4
zensar,hexaware,4.3,1935004,2943112,Male,Chennai,Business Analyst,IT,Bachelor,GCP,Data Engineering,4,4
google,virtusa,12.3,878359,1083351,Male,Pune,Data Scientist,IT,Master,Azure,Full Stack,1,4
oracle,deloitte,12.6,3119018,3856619,Female,Pune,DevOps Engineer,IT,Bachelor,AWS,Data Engineering,2,2
valuelabs,happiest-minds,13.5,2050268,2721963,Female,Chennai,Data Scientist,IT,Master,Scrum Master,AI,5,5
apple,linkedin,5.4,2245493,3080054,Male,Delhi,Software Developer,IT,Bachelor,Scrum Master,Cloud,1,1
sap,linkedin,9.2,1250242,1758066,Male,Mumbai,Software Developer,IT,Bachelor,GCP,AI,2,1
linkedin,apple,3.6,1122139,1511384,Male,Hyderabad,Tech Lead,IT,PhD,Azure,DevOps,1,1
happiest-minds,ibm,14.2,3542215,4847991,Male,Delhi,DevOps Engineer,IT,PhD,Azure,Cloud,5,2
meta,deloitte,14.5,3108495,4205645,Male,Delhi,Tech Lead,IT,Bachelor,Azure,Data Engineering,1,2
cts,oracle,10.0,2205864,2792259,Female,Delhi,QA Engineer,IT,Master,None,AI,3,2
accenture,google,3.9,1902298,2945097,Male,Hyderabad,Business Analyst,IT,Bachelor,Azure,DevOps,2,1
accenture,wipro,2.9,2913491,3830409,Female,Bangalore,QA Engineer,IT,Bachelor,Scrum Master,Cloud,2,3
google,adobe,8.5,1332032,1976331,Male,Hyderabad,Senior Developer,IT,Master,Azure,Data Engineering,1,1
salesforce,apple,7.0,1616364,2402157,Male,Gurgaon,Business Analyst,IT,Master,PMP,Full Stack,1,1
google,hcl,12.6,1406909,2185512,Male,Mumbai,Senior Developer,IT,PhD,AWS,DevOps,1,3
zensar,hcl,2.0,747967,1105151,Male,Bangalore,Software Developer,IT,Bachelor,Scrum Master,Security,4,3
accenture,ibm,4.6,2224325,3345625,Male,Gurgaon,Cloud Engineer,IT,Master,GCP,DevOps,2,2
apple,ibm,6.0,1017457,1584900,Male,Delhi,Data Scientist,IT,Bachelor,Azure,Security,1,2
microsoft,sap,10.7,1369723,1890612,Male,Chennai,Software Developer,IT,Bachelor,Azure,Full Stack,1,2
meta,uber,5.7,1772341,2751491,Male,Mumbai,Business Analyst,IT,PhD,None,Data Engineering,1,1
zensar,uber,3.1,2952427,3581851,Male,Mumbai,Software Developer,IT,Bachelor,None,AI,4,1
google,happiest-minds,2.6,2462279,3680516,Male,Pune,QA Engineer,IT,Master,None,Cloud,1,5
oracle,salesforce,6.9,2901670,4025296,Male,Delhi,Cloud Engineer,IT,PhD,GCP,Cloud,2,1
uber,meta,12.7,1621336,2011132,Male,Gurgaon,DevOps Engineer,IT,Bachelor,PMP,DevOps,1,1
deloitte,uber,5.4,2941697,3866599,Male,Chennai,Tech Lead,IT,Master,PMP,Security,2,1
accenture,tcs,8.1,1940479,2369018,Male,Chennai,Software Developer,IT,PhD,PMP,Data Engineering,2,3
cts,zensar,14.8,3278133,5239806,Male,Mumbai,Cloud Engineer,IT,PhD,Scrum Master,Data Engineering,3,4
sap,infosys,9.7,2243619,3282566,Male,Delhi,DevOps Engineer,IT,Master,PMP,AI,2,3
happiest-minds,cts,6.2,2545519,3808496,Male,Chennai,Tech Lead,IT,Bachelor,None,Full Stack,5,3
amazon,cts,4.2,2539228,3309053,Male,Hyderabad,Cloud Engineer,IT,PhD,AWS,Cloud,1,3
virtusa,sap,11.1,2125592,3304931,Male,Mumbai,Business Analyst,IT,PhD,AWS,DevOps,4,2
netflix,cts,3.2,1775789,2426296,Male,Gurgaon,Senior Developer,IT,Master,AWS,Data Engineering,1,3
hcl,salesforce,4.6,2423845,3116433,Male,Chennai,DevOps Engineer,IT,PhD,None,Security,3,1
coforge,deloitte,11.2,2372674,3020167,Female,Chennai,Cloud Engineer,IT,Master,AWS,Data Engineering,5,2
virtusa,infosys,13.2,1440683,2004461,Male,Pune,Tech Lead,IT,PhD,PMP,Security,4,3
apple,hexaware,3.2,671149,878436,Male,Delhi,Data Scientist,IT,PhD,Scrum Master,Cloud,1,4
amazon,uber,12.6,2769658,3496050,Male,Mumbai,Cloud Engineer,IT,Master,AWS,AI,1,1
apple,infosys,6.8,2094173,3069434,Male,Chennai,Tech Lead,IT,PhD,Azure,Full Stack,1,3
ibm,linkedin,11.8,1246197,1870271,Male,Hyderabad,Tech Lead,IT,Master,AWS,Cloud,2,1
cts,accenture,11.3,848168,1274389,Female,Hyderabad,Senior Developer,IT,Master,AWS,Cloud,3,2
accenture,wipro,10.1,2077067,2555797,Male,Gurgaon,Business Analyst,IT,PhD,GCP,Full Stack,2,3
hcl,infosys,3.3,1005317,1414505,Male,Chennai,Data Scientist,IT,Master,None,Data Engineering,3,3
hexaware,ibm,1.5,2494852,3196966,Female,Mumbai,QA Engineer,IT,Master,GCP,Security,4,2
ibm,hexaware,3.2,849756,1141325,Male,Chennai,QA Engineer,IT,PhD,Scrum Master,AI,2,4
linkedin,meta,3.7,2766704,3579783,Male,Delhi,Data Scientist,IT,Master,AWS,Security,1,1
tcs,netflix,14.5,3231629,3913676,Male,Mumbai,Software Developer,IT,PhD,GCP,Data Engineering,3,1
oracle,deloitte,11.4,3091766,4298549,Male,Mumbai,Business Analyst,IT,PhD,GCP,AI,2,2
adobe,tcs,12.6,3074621,4236116,Male,Hyderabad,QA Engineer,IT,Master,Scrum Master,Data Engineering,1,3
coforge,tcs,11.1,1870449,2433177,Male,Mumbai,Cloud Engineer,IT,Master,Scrum Master,AI,5,3
valuelabs,accenture,6.9,2166204,3106952,Male,Pune,Cloud Engineer,IT,PhD,AWS,Cloud,5,2
amazon,google,6.7,2531179,3367820,Male,Gurgaon,Senior Developer,IT,Master,GCP,Data Engineering,1,1
wipro,coforge,11.0,3100682,4589130,Male,Pune,Cloud Engineer,IT,PhD,PMP,Full Stack,3,5
netflix,uber,14.9,2826240,3762789,Female,Chennai,Cloud Engineer,IT,Master,Azure,Cloud,1,1
salesforce,netflix,4.8,2726546,3913022,Female,Pune,Cloud Engineer,IT,Bachelor,GCP,Cloud,1,1
cts,hexaware,10.8,2153280,3019749,Male,Mumbai,Cloud Engineer,IT,Bachelor,GCP,AI,3,4
valuelabs,deloitte,1.9,1334828,2072980,Male,Chennai,Data Scientist,IT,Bachelor,Scrum Master,Security,5,2
happiest-minds,accenture,9.6,1564151,2454121,Male,Mumbai,Cloud Engineer,IT,PhD,PMP,DevOps,5,2
hexaware,cts,3.6,716380,968269,Male,Bangalore,Business Analyst,IT,Master,Scrum Master,DevOps,4,3
tcs,linkedin,10.5,3080550,4284725,Male,Bangalore,QA Engineer,IT,Bachelor,None,Data Engineering,3,1
google,coforge,9.8,1983970,2826343,Male,Gurgaon,Software Developer,IT,PhD,PMP,Data Engineering,1,5
deloitte,uber,2.7,2310880,2899071,Male,Bangalore,Business Analyst,IT,Bachelor,None,Cloud,2,1
netflix,accenture,1.7,572440,805713,Male,Hyderabad,DevOps Engineer,IT,PhD,PMP,Full Stack,1,2
